sample.n,id.string,site,plot,rep,depth,treatment,date.collected,BD,MC60,MC25,WEPw,WEPd,LysedCellP,frac.1.KCL.Pi,frac.2b.NaOH.Po,frac.2a.NaOH.Pi,frac.3.HCl.Pi,frac.4.Residue.P,frac.TP,Ca.3051a,Mg.3051a,Al.3051a,Fe.3051a,P.3051a,frac.Error,frac.Po,frac.Pi,TP.ign,HCl.Pi,HCl.Po,LOI,POXC,APA,TC,TN,Ox.P,Ox.Al,Ox.Fe,Ox.Mn,Ox.PSR,Ox.SPSC,fracOx.Al,fracOx.Fe,fracOx.P,MM.Al,MM.Fe,MM.P,pH,clay,silt,sand,year.core.n.depth,core.n,core.ID,site.n,field.rep,site.name,rst.yr,cls.yr,sample.date,P.1MKCl,BD.sd,Ox/IP,notes.x,lon,lat,project.x,site.plot,count_n,count_y,count_c,count_h,count_obs,frac_farmed,last_yr_y,first_yr_n,last_yr_farmed,last_yr_range,1991...12,1992...13,1993...14,1994...15,1995...16,1996...17,1997...18,1998...19,1999...20,2000...21,2001...22,2002...23,2003...24,2004...25,2005...26,2006...27,2007...28,2008...29,2009...30,2010...31,2011...32,2012...33,2013...34,2014...35,2015...36,2016...37,2017...38,2018...39,2019...40,2020...41,...42,2020...43,2019...44,2018...45,2017...46,2016...47,2015...48,2014...49,2013...50,2012...51,2011...52,2010...53,2009...54,2008...55,2007...56,2006...57,2005...58,2004...59,2003...60,2002...61,2001...62,2000...63,1999...64,1998...65,1997...66,1996...67,1995...68,1994...69,1993...70,1992...71,1991...72,sample.type,project.y,smpl.date,smpl.yr,notes.y,YSF,na.rm,equipment,lon.x,lat.x,description,project,lon1,lat1,lon2,lat2,lon3,lat3,index,name,lon.y,lat.y,elevation,collection start,collection end,solution status,lateral rms,sample count,antenna height,prior,WFPS,HCl.PSR
172,LC.4.N2.5,LC,4,5,0-5cm,N2,2019-09-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.4,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
173,LC.4.N2.6,LC,4,6,0-5cm,N2,2019-09-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.4,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
174,LC.4.O2.7,LC,4,7,0-5cm,O2,2019-09-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.4,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
175,LC.4.O2.8,LC,4,8,0-5cm,O2,2019-09-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.4,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
176,LC.4.O2.9,LC,4,9,0-5cm,O2,2019-09-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.4,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
177,OCD.0.N2.4,OCD,0,4,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
178,OCD.0.N2.5,OCD,0,5,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
179,OCD.0.N2.6,OCD,0,6,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
180,OCD.0.O2.7,OCD,0,7,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
181,OCD.0.O2.8,OCD,0,8,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
182,OCD.0.O2.9,OCD,0,9,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.0,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
183,OCD.4.N2.4,OCD,4,4,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
184,OCD.4.N2.5,OCD,4,5,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
185,OCD.4.N2.6,OCD,4,6,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
186,OCD.4.O2.7,OCD,4,7,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
187,OCD.4.O2.8,OCD,4,8,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
188,OCD.4.O2.9,OCD,4,9,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
189,OCSP.0.N2.4,OCSP,0,4,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.0,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
190,OCSP.0.N2.5,OCSP,0,5,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.0,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
191,OCSP.0.N2.6,OCSP,0,6,0-5cm,N2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.0,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
192,OCSP.0.O2.7,OCSP,0,7,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.0,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
193,OCSP.0.O2.8,OCSP,0,8,0-5cm,O2,2019-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.8045000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.0,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
NA,KE.1.0 to 5,Ke,1,NA,0-5cm,O2,NA,0.11711298403995865,0.8724783861671469,NA,0.4380214027401765,1.92964824120603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.821442707136,510.65625,693.1651927071359,0.26160337552742535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c1.0-5cm,1,O2-2-1,2,1,Ketcham,2010,2009,20180724,0.38668336440139195,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,IC2018,20180724,2018.649042,Ketcham,15.649042000000009,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.10690297225142271,NA
NA,KE.1.0 to 5,Ke,1,NA,0-5cm,O2,NA,0.11711298403995865,0.8724783861671469,NA,0.4380214027401765,1.92964824120603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.821442707136,510.65625,693.1651927071359,0.26160337552742535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c1.0-5cm,1,O2-2-1,2,1,Ketcham,2010,2009,20180724,0.38668336440139195,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180907,2018.769165,Ketcham,15.76916499999993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.10690297225142271,NA
